Synthetic,"This flight is SYNTHETIC — numbers Debrief made up to demonstrate what it can read. It is not a recording of anything, nothing here was flown, and no figure from it means anything about a real rocket."
195.05,750.0,-24.6,1.00
195.10,748.8,-24.6,1.00
195.15,747.6,-24.6,1.00
195.20,746.3,-24.6,1.00
195.25,745.1,-24.6,1.00
195.30,743.9,-24.6,1.00
195.35,742.7,-24.6,1.00
195.40,741.4,-24.6,1.00
195.45,740.2,-24.6,1.00
195.50,738.9,-24.6,1.00
195.55,737.7,-24.6,1.00
195.60,736.5,-24.6,1.00
195.65,735.3,-24.6,1.00
195.70,734.0,-24.6,1.00
195.75,732.8,-24.6,1.00
195.80,731.6,-24.6,1.00
195.85,730.3,-24.6,1.00
195.90,729.1,-24.6,1.00
195.95,727.9,-24.6,1.00
196.00,726.6,-24.6,1.00
196.05,725.4,-24.6,1.00
196.10,724.2,-24.6,1.00
196.15,723.0,-24.6,1.00
196.20,721.7,-24.6,1.00
196.25,720.5,-24.6,1.00
196.30,719.3,-24.6,1.00
196.35,718.0,-24.6,1.00
196.40,716.8,-24.6,1.00
196.45,715.6,-24.6,1.00
196.50,714.3,-24.6,1.00
196.55,713.1,-24.6,1.00
196.60,711.9,-24.6,1.00
196.65,710.7,-24.6,1.00
196.70,709.4,-24.6,1.00
196.75,708.2,-24.6,1.00
196.80,707.0,-24.6,1.00
196.85,705.7,-24.6,1.00
196.90,704.5,-24.6,1.00
196.95,703.3,-24.6,1.00
197.00,702.0,-24.6,1.00
197.05,700.8,-24.6,1.00
197.10,699.6,-24.6,1.00
197.15,698.4,-24.6,1.00
197.20,697.1,-24.6,1.00
197.25,695.9,-24.6,1.00
197.30,694.7,-24.6,1.00
197.35,693.4,-24.6,1.00
197.40,692.2,-24.6,1.00
197.45,691.0,-24.6,1.00
197.50,689.7,-24.6,1.00
197.55,688.5,-24.6,1.00
197.60,687.3,-24.6,1.00
197.65,686.1,-24.6,1.00
197.70,684.8,-24.6,1.00
197.75,683.6,-24.6,1.00
197.80,682.3,-24.6,1.00
197.85,681.1,-24.6,1.00
197.90,679.9,-24.6,1.00
197.95,678.7,-24.6,1.00
198.00,677.4,-24.6,1.00
198.05,676.2,-24.6,1.00
198.10,675.0,-24.6,1.00
198.15,673.8,-24.6,1.00
198.20,672.5,-24.6,1.00
198.25,671.3,-24.6,1.00
198.30,670.0,-24.6,1.00
198.35,668.8,-24.6,1.00
198.40,667.6,-24.6,1.00
198.45,666.4,-24.6,1.00
198.50,665.1,-24.6,1.00
198.55,663.9,-24.6,1.00
198.60,662.7,-24.6,1.00
198.65,661.5,-24.6,1.00
198.70,660.2,-24.6,1.00
198.75,659.0,-24.6,1.00
198.80,657.7,-24.6,1.00
198.85,656.5,-24.6,1.00
198.90,655.3,-24.6,1.00
198.95,654.1,-24.6,1.00
199.00,652.8,-24.6,1.00
199.05,651.6,-24.6,1.00
199.10,650.4,-24.6,1.00
199.15,649.1,-24.6,1.00
199.20,647.9,-24.6,1.00
199.25,646.7,-24.6,1.00
199.30,645.4,-24.6,1.00
199.35,644.2,-24.6,1.00
199.40,643.0,-24.6,1.00
199.45,641.8,-24.6,1.00
199.50,640.5,-24.6,1.00
199.55,639.3,-24.6,1.00
199.60,638.1,-24.6,1.00
199.65,636.8,-24.6,1.00
199.70,635.6,-24.6,1.00
199.75,634.4,-24.6,1.00
199.80,633.1,-24.6,1.00
199.85,631.9,-24.6,1.00
199.90,630.7,-24.6,1.00
199.95,629.5,-24.6,1.00
200.00,628.2,-24.6,1.00
200.05,627.0,-24.6,1.00
200.10,625.8,-24.6,1.00
200.15,624.5,-24.6,1.00
200.20,623.3,-24.6,1.00
200.25,622.1,-24.6,1.00
200.30,620.8,-24.6,1.00
200.35,619.6,-24.6,1.00
200.40,618.4,-24.6,1.00
200.45,617.2,-24.6,1.00
200.50,615.9,-24.6,1.00
200.55,614.7,-24.6,1.00
200.60,613.5,-24.6,1.00
200.65,612.2,-24.6,1.00
200.70,611.0,-24.6,1.00
200.75,609.8,-24.6,1.00
200.80,608.5,-24.6,1.00
200.85,607.3,-24.6,1.00
200.90,606.1,-24.6,1.00
200.95,604.9,-24.6,1.00
201.00,603.6,-24.6,1.00
201.05,602.4,-24.6,1.00
201.10,601.1,-24.6,1.00
201.15,599.9,-24.6,1.00
201.20,598.7,-24.6,1.00
201.25,597.5,-24.6,1.00
201.30,596.2,-24.6,1.00
201.35,595.0,-24.6,1.00
201.40,593.8,-24.6,1.00
201.45,592.6,-24.6,1.00
201.50,591.3,-24.6,1.00
201.55,590.1,-24.6,1.00
201.60,588.8,-24.6,1.00
201.65,587.6,-24.6,1.00
201.70,586.4,-24.6,1.00
201.75,585.2,-24.6,1.00
201.80,583.9,-24.6,1.00
201.85,582.7,-24.6,1.00
201.90,581.5,-24.6,1.00
201.95,580.2,-24.6,1.00
202.00,579.0,-24.6,1.00
202.05,577.8,-24.6,1.00
202.10,576.5,-24.6,1.00
202.15,575.3,-24.6,1.00
202.20,574.1,-24.6,1.00
202.25,572.9,-24.6,1.00
202.30,571.6,-24.6,1.00
202.35,570.4,-24.6,1.00
202.40,569.2,-24.6,1.00
202.45,567.9,-24.6,1.00
202.50,566.7,-24.6,1.00
202.55,565.5,-24.6,1.00
202.60,564.2,-24.6,1.00
202.65,563.0,-24.6,1.00
202.70,561.8,-24.6,1.00
202.75,560.6,-24.6,1.00
202.80,559.3,-24.6,1.00
202.85,558.1,-24.6,1.00
202.90,556.9,-24.6,1.00
202.95,555.6,-24.6,1.00
203.00,554.4,-24.6,1.00
203.05,553.2,-24.6,1.00
203.10,551.9,-24.6,1.00
203.15,550.7,-24.6,1.00
203.20,549.5,-24.6,1.00
203.25,548.3,-24.6,1.00
203.30,547.0,-24.6,1.00
203.35,545.8,-24.6,1.00
203.40,544.6,-24.6,1.00
203.45,543.3,-24.6,1.00
203.50,542.1,-24.6,1.00
203.55,540.9,-24.6,1.00
203.60,539.6,-24.6,1.00
203.65,538.4,-24.6,1.00
203.70,537.2,-24.6,1.00
203.75,536.0,-24.6,1.00
203.80,534.7,-24.6,1.00
203.85,533.5,-24.6,1.00
203.90,532.3,-24.6,1.00
203.95,531.0,-24.6,1.00
204.00,529.8,-24.6,1.00
204.05,528.6,-24.6,1.00
204.10,527.3,-24.6,1.00
204.15,526.1,-24.6,1.00
204.20,524.9,-24.6,1.00
204.25,523.7,-24.6,1.00
204.30,522.4,-24.6,1.00
204.35,521.2,-24.6,1.00
204.40,519.9,-24.6,1.00
204.45,518.7,-24.6,1.00
204.50,517.5,-24.6,1.00
204.55,516.3,-24.6,1.00
204.60,515.0,-24.6,1.00
204.65,513.8,-24.6,1.00
204.70,512.6,-24.6,1.00
204.75,511.4,-24.6,1.00
204.80,510.1,-24.6,1.00
204.85,508.9,-24.6,1.00
204.90,507.6,-24.6,1.00
204.95,506.4,-24.6,1.00
205.00,505.2,-24.6,1.00
205.05,504.0,-24.6,1.00
205.10,502.7,-24.6,1.00
205.15,501.5,-24.6,1.00
205.20,500.3,-24.6,1.00
205.25,499.0,-24.6,1.00
205.30,497.8,-24.6,1.00
205.35,496.6,-24.6,1.00
205.40,495.3,-24.6,1.00
205.45,494.1,-24.6,1.00
205.50,492.9,-24.6,1.00
205.55,491.7,-24.6,1.00
205.60,491.0,-13.8,1.00
205.65,490.3,-13.8,1.00
205.70,489.6,-13.8,1.00
205.75,488.9,-13.8,1.00
205.80,488.2,-13.8,1.00
205.85,487.5,-13.8,1.00
205.90,486.8,-13.8,1.00
205.95,486.2,-13.8,1.00
206.00,485.5,-13.8,1.00
206.05,484.8,-13.8,1.00
206.10,484.1,-13.8,1.00
206.15,483.4,-13.8,1.00
206.20,482.7,-13.8,1.00
206.25,482.0,-13.8,1.00
206.30,481.3,-13.8,1.00
206.35,480.6,-13.8,1.00
206.40,480.0,-13.8,1.00
206.45,479.3,-13.8,1.00
206.50,478.6,-13.8,1.00
206.55,477.9,-13.8,1.00
206.60,477.2,-13.8,1.00
206.65,476.5,-13.8,1.00
206.70,475.8,-13.8,1.00
206.75,475.1,-13.8,1.00
206.80,474.4,-13.8,1.00
206.85,473.8,-13.8,1.00
206.90,473.1,-13.8,1.00
206.95,472.4,-13.8,1.00
207.00,471.7,-13.8,1.00
207.05,471.0,-13.8,1.00
207.10,470.3,-13.8,1.00
207.15,469.6,-13.8,1.00
207.20,468.9,-13.8,1.00
207.25,468.2,-13.8,1.00
207.30,467.6,-13.8,1.00
207.35,466.9,-13.8,1.00
207.40,466.2,-13.8,1.00
207.45,465.5,-13.8,1.00
207.50,464.8,-13.8,1.00
207.55,464.1,-13.8,1.00
207.60,463.4,-13.8,1.00
207.65,462.7,-13.8,1.00
207.70,462.0,-13.8,1.00
207.75,461.4,-13.8,1.00
207.80,460.7,-13.8,1.00
207.85,460.0,-13.8,1.00
207.90,459.3,-13.8,1.00
207.95,458.6,-13.8,1.00
208.00,457.9,-13.8,1.00
208.05,457.2,-13.8,1.00
208.10,456.5,-13.8,1.00
208.15,455.8,-13.8,1.00
208.20,455.2,-13.8,1.00
208.25,454.5,-13.8,1.00
208.30,453.8,-13.8,1.00
208.35,453.1,-13.8,1.00
208.40,452.4,-13.8,1.00
208.45,451.7,-13.8,1.00
208.50,451.0,-13.8,1.00
208.55,450.3,-13.8,1.00
208.60,449.6,-13.8,1.00
208.65,449.0,-13.8,1.00
208.70,448.3,-13.8,1.00
208.75,447.6,-13.8,1.00
208.80,446.9,-13.8,1.00
208.85,446.2,-13.8,1.00
208.90,445.5,-13.8,1.00
208.95,444.8,-13.8,1.00
209.00,444.1,-13.8,1.00
209.05,443.4,-13.8,1.00
209.10,442.7,-13.8,1.00
209.15,442.1,-13.8,1.00
209.20,441.4,-13.8,1.00
209.25,440.7,-13.8,1.00
209.30,440.0,-13.8,1.00
209.35,439.3,-13.8,1.00
209.40,438.6,-13.8,1.00
209.45,437.9,-13.8,1.00
209.50,437.2,-13.8,1.00
209.55,436.5,-13.8,1.00
209.60,435.9,-13.8,1.00
209.65,435.2,-13.8,1.00
209.70,434.5,-13.8,1.00
209.75,433.8,-13.8,1.00
209.80,433.1,-13.8,1.00
209.85,432.4,-13.8,1.00
209.90,431.7,-13.8,1.00
209.95,431.0,-13.8,1.00
210.00,430.3,-13.8,1.00
210.05,429.7,-13.8,1.00
210.10,429.0,-13.8,1.00
210.15,428.3,-13.8,1.00
210.20,427.6,-13.8,1.00
210.25,426.9,-13.8,1.00
210.30,426.2,-13.8,1.00
210.35,425.5,-13.8,1.00
210.40,424.8,-13.8,1.00
210.45,424.1,-13.8,1.00
210.50,423.5,-13.8,1.00
210.55,422.8,-13.8,1.00
210.60,422.1,-13.8,1.00
210.65,421.4,-13.8,1.00
210.70,420.7,-13.8,1.00
210.75,420.0,-13.8,1.00
210.80,419.3,-13.8,1.00
210.85,418.6,-13.8,1.00
210.90,417.9,-13.8,1.00
210.95,417.3,-13.8,1.00
211.00,416.6,-13.8,1.00
211.05,415.9,-13.8,1.00
211.10,415.2,-13.8,1.00
211.15,414.5,-13.8,1.00
211.20,413.8,-13.8,1.00
211.25,413.1,-13.8,1.00
211.30,412.4,-13.8,1.00
211.35,411.7,-13.8,1.00
211.40,411.1,-13.8,1.00
211.45,410.4,-13.8,1.00
211.50,409.7,-13.8,1.00
211.55,409.0,-13.8,1.00
211.60,408.3,-13.8,1.00
211.65,407.6,-13.8,1.00
211.70,406.9,-13.8,1.00
211.75,406.2,-13.8,1.00
211.80,405.5,-13.8,1.00
211.85,404.9,-13.8,1.00
211.90,404.2,-13.8,1.00
211.95,403.5,-13.8,1.00
212.00,402.8,-13.8,1.00
212.05,402.1,-13.8,1.00
212.10,401.4,-13.8,1.00
212.15,400.7,-13.8,1.00
212.20,400.0,-13.8,1.00
212.25,399.3,-13.8,1.00
212.30,398.7,-13.8,1.00
212.35,398.0,-13.8,1.00
212.40,397.3,-13.8,1.00
212.45,396.6,-13.8,1.00
212.50,395.9,-13.8,1.00
212.55,395.2,-13.8,1.00
212.60,394.5,-13.8,1.00
212.65,393.8,-13.8,1.00
212.70,393.1,-13.8,1.00
212.75,392.5,-13.8,1.00
212.80,391.8,-13.8,1.00
212.85,391.1,-13.8,1.00
212.90,390.4,-13.8,1.00
212.95,389.7,-13.8,1.00
213.00,389.0,-13.8,1.00
213.05,388.3,-13.8,1.00
213.10,387.6,-13.8,1.00
213.15,386.9,-13.8,1.00
213.20,386.3,-13.8,1.00
213.25,385.6,-13.8,1.00
213.30,384.9,-13.8,1.00
213.35,384.2,-13.8,1.00
213.40,383.5,-13.8,1.00
213.45,382.8,-13.8,1.00
213.50,382.1,-13.8,1.00
213.55,381.4,-13.8,1.00
213.60,380.7,-13.8,1.00
213.65,380.1,-13.8,1.00
213.70,379.4,-13.8,1.00
213.75,378.7,-13.8,1.00
213.80,378.0,-13.8,1.00
213.85,377.3,-13.8,1.00
213.90,376.6,-13.8,1.00
213.95,375.9,-13.8,1.00
214.00,375.2,-13.8,1.00
214.05,374.5,-13.8,1.00
214.10,373.9,-13.8,1.00
214.15,373.2,-13.8,1.00
214.20,372.5,-13.8,1.00
214.25,371.8,-13.8,1.00
214.30,371.1,-13.8,1.00
214.35,370.4,-13.8,1.00
214.40,369.7,-13.8,1.00
214.45,369.0,-13.8,1.00
214.50,368.3,-13.8,1.00
214.55,367.7,-13.8,1.00
214.60,367.0,-13.8,1.00
214.65,366.3,-13.8,1.00
214.70,365.6,-13.8,1.00
214.75,364.9,-13.8,1.00
214.80,364.2,-13.8,1.00
214.85,363.5,-13.8,1.00
214.90,362.8,-13.8,1.00
214.95,362.1,-13.8,1.00
215.00,361.5,-13.8,1.00
215.05,360.8,-13.8,1.00
215.10,360.1,-13.8,1.00
215.15,359.4,-13.8,1.00
215.20,358.7,-13.8,1.00
215.25,358.0,-13.8,1.00
215.30,357.3,-13.8,1.00
215.35,356.6,-13.8,1.00
215.40,355.9,-13.8,1.00
215.45,355.2,-13.8,1.00
215.50,354.6,-13.8,1.00
215.55,353.9,-13.8,1.00
215.60,353.2,-13.8,1.00
215.65,352.5,-13.8,1.00
215.70,351.8,-13.8,1.00
215.75,351.1,-13.8,1.00
215.80,350.4,-13.8,1.00
215.85,349.7,-13.8,1.00
215.90,349.0,-13.8,1.00
215.95,348.4,-13.8,1.00
216.00,347.7,-13.8,1.00
216.05,347.0,-13.8,1.00
216.10,346.3,-13.8,1.00
216.15,345.6,-13.8,1.00
216.20,344.9,-13.8,1.00
216.25,344.2,-13.8,1.00
216.30,343.5,-13.8,1.00
216.35,342.8,-13.8,1.00
216.40,342.2,-13.8,1.00
216.45,341.5,-13.8,1.00
216.50,340.8,-13.8,1.00
216.55,340.1,-13.8,1.00
216.60,339.4,-13.8,1.00
216.65,338.7,-13.8,1.00
216.70,338.0,-13.8,1.00
216.75,337.3,-13.8,1.00
216.80,336.6,-13.8,1.00
216.85,336.0,-13.8,1.00
216.90,335.3,-13.8,1.00
216.95,334.6,-13.8,1.00
217.00,333.9,-13.8,1.00
217.05,333.2,-13.8,1.00
217.10,332.5,-13.8,1.00
217.15,331.8,-13.8,1.00
217.20,331.1,-13.8,1.00
217.25,330.4,-13.8,1.00
217.30,329.8,-13.8,1.00
217.35,329.1,-13.8,1.00
217.40,328.4,-13.8,1.00
217.45,327.7,-13.8,1.00
217.50,327.0,-13.8,1.00
217.55,326.3,-13.8,1.00
217.60,325.6,-13.8,1.00
217.65,324.9,-13.8,1.00
217.70,324.2,-13.8,1.00
217.75,323.6,-13.8,1.00
217.80,322.9,-13.8,1.00
217.85,322.2,-13.8,1.00
217.90,321.5,-13.8,1.00
217.95,320.8,-13.8,1.00
218.00,320.1,-13.8,1.00
218.05,319.4,-13.8,1.00
218.10,318.7,-13.8,1.00
218.15,318.0,-13.8,1.00
218.20,317.4,-13.8,1.00
218.25,316.7,-13.8,1.00
218.30,316.0,-13.8,1.00
218.35,315.3,-13.8,1.00
218.40,314.6,-13.8,1.00
218.45,313.9,-13.8,1.00
218.50,313.2,-13.8,1.00
218.55,312.5,-13.8,1.00
218.60,311.8,-13.8,1.00
218.65,311.2,-13.8,1.00
218.70,310.5,-13.8,1.00
218.75,309.8,-13.8,1.00
218.80,309.1,-13.8,1.00
218.85,308.4,-13.8,1.00
218.90,307.7,-13.8,1.00
218.95,307.0,-13.8,1.00
219.00,306.3,-13.8,1.00
219.05,305.6,-13.8,1.00
219.10,305.0,-13.8,1.00
219.15,304.3,-13.8,1.00
219.20,303.6,-13.8,1.00
219.25,302.9,-13.8,1.00
219.30,302.2,-13.8,1.00
219.35,301.5,-13.8,1.00
219.40,300.8,-13.8,1.00
219.45,300.1,-13.8,1.00
219.50,299.4,-13.8,1.00
219.55,298.8,-13.8,1.00
219.60,298.1,-13.8,1.00
219.65,297.4,-13.8,1.00
219.70,296.7,-13.8,1.00
219.75,296.0,-13.8,1.00
219.80,295.3,-13.8,1.00
219.85,294.6,-13.8,1.00
219.90,293.9,-13.8,1.00
219.95,293.2,-13.8,1.00
220.00,292.6,-13.8,1.00
220.05,291.9,-13.8,1.00
220.10,291.2,-13.8,1.00
220.15,290.5,-13.8,1.00
220.20,289.8,-13.8,1.00
220.25,289.1,-13.8,1.00
220.30,288.4,-13.8,1.00
220.35,287.7,-13.8,1.00
220.40,287.0,-13.8,1.00
220.45,286.4,-13.8,1.00
220.50,285.7,-13.8,1.00
220.55,285.0,-13.8,1.00
220.60,284.3,-13.8,1.00
220.65,283.6,-13.8,1.00
220.70,282.9,-13.8,1.00
220.75,282.2,-13.8,1.00
220.80,281.5,-13.8,1.00
220.85,280.8,-13.8,1.00
220.90,280.2,-13.8,1.00
220.95,279.5,-13.8,1.00
221.00,278.8,-13.8,1.00
221.05,278.1,-13.8,1.00
221.10,277.4,-13.8,1.00
221.15,276.7,-13.8,1.00
221.20,276.0,-13.8,1.00
221.25,275.3,-13.8,1.00
221.30,274.6,-13.8,1.00
221.35,274.0,-13.8,1.00
221.40,273.3,-13.8,1.00
221.45,272.6,-13.8,1.00
221.50,271.9,-13.8,1.00
221.55,271.2,-13.8,1.00
221.60,270.5,-13.8,1.00
221.65,269.8,-13.8,1.00
221.70,269.1,-13.8,1.00
221.75,268.4,-13.8,1.00
221.80,267.7,-13.8,1.00
221.85,267.1,-13.8,1.00
221.90,266.4,-13.8,1.00
221.95,265.7,-13.8,1.00
222.00,265.0,-13.8,1.00
222.05,264.3,-13.8,1.00
222.10,263.6,-13.8,1.00
222.15,262.9,-13.8,1.00
222.20,262.2,-13.8,1.00
222.25,261.5,-13.8,1.00
222.30,260.9,-13.8,1.00
222.35,260.2,-13.8,1.00
222.40,259.5,-13.8,1.00
222.45,258.8,-13.8,1.00
222.50,258.1,-13.8,1.00
222.55,257.4,-13.8,1.00
222.60,256.7,-13.8,1.00
222.65,256.0,-13.8,1.00
222.70,255.3,-13.8,1.00
222.75,254.7,-13.8,1.00
222.80,254.0,-13.8,1.00
222.85,253.3,-13.8,1.00
222.90,252.6,-13.8,1.00
222.95,251.9,-13.8,1.00
223.00,251.2,-13.8,1.00
223.05,250.5,-13.8,1.00
223.10,249.8,-13.8,1.00
223.15,249.1,-13.8,1.00
223.20,248.5,-13.8,1.00
223.25,247.8,-13.8,1.00
223.30,247.1,-13.8,1.00
223.35,246.4,-13.8,1.00
223.40,245.7,-13.8,1.00
223.45,245.0,-13.8,1.00
223.50,244.3,-13.8,1.00
223.55,243.6,-13.8,1.00
223.60,242.9,-13.8,1.00
223.65,242.3,-13.8,1.00
223.70,241.6,-13.8,1.00
223.75,240.9,-13.8,1.00
223.80,240.2,-13.8,1.00
223.85,239.5,-13.8,1.00
223.90,238.8,-13.8,1.00
223.95,238.1,-13.8,1.00
224.00,237.4,-13.8,1.00
224.05,236.7,-13.8,1.00
224.10,236.1,-13.8,1.00
224.15,235.4,-13.8,1.00
224.20,234.7,-13.8,1.00
224.25,234.0,-13.8,1.00
224.30,233.3,-13.8,1.00
224.35,232.6,-13.8,1.00
224.40,231.9,-13.8,1.00
224.45,231.2,-13.8,1.00
224.50,230.5,-13.8,1.00
224.55,229.9,-13.8,1.00
224.60,229.2,-13.8,1.00
224.65,228.5,-13.8,1.00
224.70,227.8,-13.8,1.00
224.75,227.1,-13.8,1.00
224.80,226.4,-13.8,1.00
224.85,225.7,-13.8,1.00
224.90,225.0,-13.8,1.00
224.95,224.3,-13.8,1.00
225.00,223.7,-13.8,1.00
225.05,223.0,-13.8,1.00
225.10,222.3,-13.8,1.00
225.15,221.6,-13.8,1.00
225.20,220.9,-13.8,1.00
225.25,220.2,-13.8,1.00
225.30,219.5,-13.8,1.00
225.35,218.8,-13.8,1.00
225.40,218.1,-13.8,1.00
225.45,217.5,-13.8,1.00
225.50,216.8,-13.8,1.00
225.55,216.1,-13.8,1.00
225.60,215.4,-13.8,1.00
225.65,214.7,-13.8,1.00
225.70,214.0,-13.8,1.00
225.75,213.3,-13.8,1.00
225.80,212.6,-13.8,1.00
225.85,211.9,-13.8,1.00
225.90,211.3,-13.8,1.00
225.95,210.6,-13.8,1.00
226.00,209.9,-13.8,1.00
226.05,209.2,-13.8,1.00
226.10,208.5,-13.8,1.00
226.15,207.8,-13.8,1.00
226.20,207.1,-13.8,1.00
226.25,206.4,-13.8,1.00
226.30,205.7,-13.8,1.00
226.35,205.1,-13.8,1.00
226.40,204.4,-13.8,1.00
226.45,203.7,-13.8,1.00
226.50,203.0,-13.8,1.00
226.55,202.3,-13.8,1.00
226.60,201.6,-13.8,1.00
226.65,200.9,-13.8,1.00
226.70,200.2,-13.8,1.00
226.75,199.5,-13.8,1.00
226.80,198.9,-13.8,1.00
226.85,198.2,-13.8,1.00
226.90,197.5,-13.8,1.00
226.95,196.8,-13.8,1.00
227.00,196.1,-13.8,1.00
227.05,195.4,-13.8,1.00
227.10,194.7,-13.8,1.00
227.15,194.0,-13.8,1.00
227.20,193.3,-13.8,1.00
227.25,192.7,-13.8,1.00
227.30,192.0,-13.8,1.00
227.35,191.3,-13.8,1.00
227.40,190.6,-13.8,1.00
227.45,189.9,-13.8,1.00
227.50,189.2,-13.8,1.00
227.55,188.5,-13.8,1.00
227.60,187.8,-13.8,1.00
227.65,187.1,-13.8,1.00
227.70,186.5,-13.8,1.00
227.75,185.8,-13.8,1.00
227.80,185.1,-13.8,1.00
227.85,184.4,-13.8,1.00
227.90,183.7,-13.8,1.00
227.95,183.0,-13.8,1.00
228.00,182.3,-13.8,1.00
228.05,181.6,-13.8,1.00
228.10,180.9,-13.8,1.00
228.15,180.2,-13.8,1.00
228.20,179.6,-13.8,1.00
228.25,178.9,-13.8,1.00
228.30,178.2,-13.8,1.00
228.35,177.5,-13.8,1.00
228.40,176.8,-13.8,1.00
228.45,176.1,-13.8,1.00
228.50,175.4,-13.8,1.00
228.55,174.7,-13.8,1.00
228.60,174.0,-13.8,1.00
228.65,173.4,-13.8,1.00
228.70,172.7,-13.8,1.00
228.75,172.0,-13.8,1.00
228.80,171.3,-13.8,1.00
228.85,170.6,-13.8,1.00
228.90,169.9,-13.8,1.00
228.95,169.2,-13.8,1.00
229.00,168.5,-13.8,1.00
229.05,167.8,-13.8,1.00
229.10,167.2,-13.8,1.00
229.15,166.5,-13.8,1.00
229.20,165.8,-13.8,1.00
229.25,165.1,-13.8,1.00
229.30,164.4,-13.8,1.00
229.35,163.7,-13.8,1.00
229.40,163.0,-13.8,1.00
229.45,162.3,-13.8,1.00
229.50,161.6,-13.8,1.00
229.55,161.0,-13.8,1.00
229.60,160.3,-13.8,1.00
229.65,159.6,-13.8,1.00
229.70,158.9,-13.8,1.00
229.75,158.2,-13.8,1.00
229.80,157.5,-13.8,1.00
229.85,156.8,-13.8,1.00
229.90,156.1,-13.8,1.00
229.95,155.4,-13.8,1.00
230.00,154.8,-13.8,1.00
230.05,154.1,-13.8,1.00
230.10,153.4,-13.8,1.00
230.15,152.7,-13.8,1.00
230.20,152.0,-13.8,1.00
230.25,151.3,-13.8,1.00
230.30,150.6,-13.8,1.00
230.35,149.9,-13.8,1.00
230.40,149.2,-13.8,1.00
230.45,148.6,-13.8,1.00
230.50,147.9,-13.8,1.00
230.55,147.2,-13.8,1.00
230.60,146.5,-13.8,1.00
230.65,145.8,-13.8,1.00
230.70,145.1,-13.8,1.00
230.75,144.4,-13.8,1.00
230.80,143.7,-13.8,1.00
230.85,143.0,-13.8,1.00
230.90,142.4,-13.8,1.00
230.95,141.7,-13.8,1.00
231.00,141.0,-13.8,1.00
231.05,140.3,-13.8,1.00
231.10,139.6,-13.8,1.00
231.15,138.9,-13.8,1.00
231.20,138.2,-13.8,1.00
231.25,137.5,-13.8,1.00
231.30,136.8,-13.8,1.00
231.35,136.2,-13.8,1.00
231.40,135.5,-13.8,1.00
231.45,134.8,-13.8,1.00
231.50,134.1,-13.8,1.00
231.55,133.4,-13.8,1.00
231.60,132.7,-13.8,1.00
231.65,132.0,-13.8,1.00
231.70,131.3,-13.8,1.00
231.75,130.6,-13.8,1.00
231.80,130.0,-13.8,1.00
231.85,129.3,-13.8,1.00
231.90,128.6,-13.8,1.00
231.95,127.9,-13.8,1.00
232.00,127.2,-13.8,1.00
232.05,126.5,-13.8,1.00
232.10,125.8,-13.8,1.00
232.15,125.1,-13.8,1.00
232.20,124.4,-13.8,1.00
232.25,123.8,-13.8,1.00
232.30,123.1,-13.8,1.00
232.35,122.4,-13.8,1.00
232.40,121.7,-13.8,1.00
232.45,121.0,-13.8,1.00
232.50,120.3,-13.8,1.00
232.55,119.6,-13.8,1.00
232.60,118.9,-13.8,1.00
232.65,118.2,-13.8,1.00
232.70,117.6,-13.8,1.00
232.75,116.9,-13.8,1.00
232.80,116.2,-13.8,1.00
232.85,115.5,-13.8,1.00
232.90,114.8,-13.8,1.00
232.95,114.1,-13.8,1.00
233.00,113.4,-13.8,1.00
233.05,112.7,-13.8,1.00
233.10,112.0,-13.8,1.00
233.15,111.4,-13.8,1.00
233.20,110.7,-13.8,1.00
233.25,110.0,-13.8,1.00
233.30,109.3,-13.8,1.00
233.35,108.6,-13.8,1.00
233.40,107.9,-13.8,1.00
233.45,107.2,-13.8,1.00
233.50,106.5,-13.8,1.00
233.55,105.8,-13.8,1.00
233.60,105.2,-13.8,1.00
233.65,104.5,-13.8,1.00
233.70,103.8,-13.8,1.00
233.75,103.1,-13.8,1.00
233.80,102.4,-13.8,1.00
233.85,101.7,-13.8,1.00
233.90,101.0,-13.8,1.00
233.95,100.3,-13.8,1.00
234.00,99.6,-13.8,1.00
234.05,99.0,-13.8,1.00
234.10,98.3,-13.8,1.00
234.15,97.6,-13.8,1.00
234.20,96.9,-13.8,1.00
234.25,96.2,-13.8,1.00
234.30,95.5,-13.8,1.00
234.35,94.8,-13.8,1.00
234.40,94.1,-13.8,1.00
234.45,93.4,-13.8,1.00
234.50,92.7,-13.8,1.00
234.55,92.1,-13.8,1.00
234.60,91.4,-13.8,1.00
234.65,90.7,-13.8,1.00
234.70,90.0,-13.8,1.00
234.75,89.3,-13.8,1.00
234.80,88.6,-13.8,1.00
234.85,87.9,-13.8,1.00
234.90,87.2,-13.8,1.00
234.95,86.5,-13.8,1.00
235.00,85.9,-13.8,1.00
235.05,85.2,-13.8,1.00
235.10,84.5,-13.8,1.00
235.15,83.8,-13.8,1.00
235.20,83.1,-13.8,1.00
235.25,82.4,-13.8,1.00
235.30,81.7,-13.8,1.00
235.35,81.0,-13.8,1.00
235.40,80.3,-13.8,1.00
235.45,79.7,-13.8,1.00
235.50,79.0,-13.8,1.00
235.55,78.3,-13.8,1.00
235.60,77.6,-13.8,1.00
235.65,76.9,-13.8,1.00
235.70,76.2,-13.8,1.00
235.75,75.5,-13.8,1.00
235.80,74.8,-13.8,1.00
235.85,74.1,-13.8,1.00
235.90,73.5,-13.8,1.00
235.95,72.8,-13.8,1.00
